Series,Type,Year,Group,Value,Stdev,Scale
bts_bootstrap,absolute,1983,Pandalidae,1063895.667,229028.575,2.14E-06
bts_bootstrap,absolute,1984,Pandalidae,468956.1164,108544.0085,2.14E-06
bts_bootstrap,absolute,1985,Pandalidae,548031.0963,107430.3993,2.14E-06
bts_bootstrap,absolute,1986,Pandalidae,761279.0284,181004.1848,2.14E-06
bts_bootstrap,absolute,1987,Pandalidae,648163.8968,133167.0665,2.14E-06
bts_bootstrap,absolute,1988,Pandalidae,1679877.232,309362.0721,2.14E-06
bts_bootstrap,absolute,1989,Pandalidae,1190221.739,194227.2069,2.14E-06
bts_bootstrap,absolute,1990,Pandalidae,1673466.446,311444.4855,2.14E-06
bts_bootstrap,absolute,1991,Pandalidae,3444303.776,777144.1891,2.14E-06
bts_bootstrap,absolute,1992,Pandalidae,5145026.142,1660668.739,2.14E-06
bts_bootstrap,absolute,1993,Pandalidae,4715992.039,953589.604,2.14E-06
bts_bootstrap,absolute,1994,Pandalidae,1767428.814,336288.6038,2.14E-06
bts_bootstrap,absolute,1995,Pandalidae,1068346.153,270177.8975,2.14E-06
bts_bootstrap,absolute,1996,Pandalidae,899708.6975,153770.0608,2.14E-06
bts_bootstrap,absolute,1997,Pandalidae,1187240.771,173321.0175,2.14E-06
bts_bootstrap,absolute,1998,Pandalidae,1991242.324,392599.1531,2.14E-06
bts_bootstrap,absolute,1999,Pandalidae,622804.5709,125166.5221,2.14E-06
bts_bootstrap,absolute,2000,Pandalidae,625029.5235,165078.5471,2.14E-06
bts_bootstrap,absolute,2001,Pandalidae,790581.9123,193457.2546,2.14E-06
bts_bootstrap,absolute,2002,Pandalidae,812492.8308,198960.685,2.14E-06
bts_bootstrap,absolute,2003,Pandalidae,936588.7389,214629.0735,2.14E-06
bts_bootstrap,absolute,2004,Pandalidae,940891.6111,141507.2718,2.14E-06
bts_bootstrap,absolute,2005,Pandalidae,1342374.845,275856.6841,2.14E-06
bts_bootstrap,absolute,2006,Pandalidae,1305439.003,231401.8946,2.14E-06
bts_bootstrap,absolute,2007,Pandalidae,1501875.386,270829.3888,2.14E-06
bts_bootstrap,absolute,2008,Pandalidae,2037441.922,451047.8301,2.14E-06
bts_bootstrap,absolute,2009,Pandalidae,2082824.373,375302.9092,2.14E-06
bts_bootstrap,absolute,2010,Pandalidae,4238354.276,906804.3161,2.14E-06
bts_bootstrap,absolute,2011,Pandalidae,3073757.55,574881.7846,2.14E-06
bts_bootstrap,absolute,2012,Pandalidae,1984448.373,352699.5457,2.14E-06
bts_bootstrap,absolute,2013,Pandalidae,807564.534,155336.2616,2.14E-06
bts_bootstrap,absolute,2014,Pandalidae,2198796.014,364594.9511,2.14E-06
bts_bootstrap,absolute,2015,Pandalidae,3378661.554,661649.9947,2.14E-06
bts_bootstrap,absolute,2016,Pandalidae,1195239.296,226871.1584,2.14E-06
bts_bootstrap,absolute,2017,Pandalidae,1991582.177,426890.7652,2.14E-06
bts_bootstrap,absolute,2018,Pandalidae,1259426.11,224824.5567,2.14E-06
bts_bootstrap,absolute,2019,Pandalidae,1274989.708,356305.0233,2.14E-06
bts_bootstrap,absolute,1982,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1983,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1984,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1985,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1986,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1987,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1988,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1989,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1990,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1991,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1992,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1993,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1994,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1995,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1996,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1997,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1998,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1999,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2000,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2001,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2002,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2003,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2004,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2005,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2006,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2007,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2008,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2009,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2010,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2011,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2012,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2013,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2014,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2015,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2016,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2017,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2018,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,2019,Pel.zooplankton,0,0,2.14E-06
bts_bootstrap,absolute,1982,POP,147.9439385,146.2303703,2.14E-06
bts_bootstrap,absolute,1983,POP,28.13531957,27.80489074,2.14E-06
bts_bootstrap,absolute,1984,POP,4.483381353,4.32744979,2.14E-06
bts_bootstrap,absolute,1985,POP,844.5494344,610.2109687,2.14E-06
bts_bootstrap,absolute,1986,POP,134.4734976,89.81146096,2.14E-06
bts_bootstrap,absolute,1987,POP,216.5542601,197.551711,2.14E-06
bts_bootstrap,absolute,1988,POP,576.3944984,513.2476021,2.14E-06
bts_bootstrap,absolute,1989,POP,60.24163203,59.01588303,2.14E-06
bts_bootstrap,absolute,1990,POP,222.4791927,181.9424802,2.14E-06
bts_bootstrap,absolute,1991,POP,0,0,2.14E-06
bts_bootstrap,absolute,1992,POP,15680.27914,15486.14341,2.14E-06
bts_bootstrap,absolute,1993,POP,235.821905,232.2024383,2.14E-06
bts_bootstrap,absolute,1994,POP,97.66466299,68.63054853,2.14E-06
bts_bootstrap,absolute,1995,POP,553.646797,551.7887012,2.14E-06
bts_bootstrap,absolute,1996,POP,42237.92919,41819.92053,2.14E-06
bts_bootstrap,absolute,1997,POP,21396.25902,21108.79608,2.14E-06
bts_bootstrap,absolute,1998,POP,286.8770689,272.7317403,2.14E-06
bts_bootstrap,absolute,1999,POP,3587.362507,3523.057962,2.14E-06
bts_bootstrap,absolute,2000,POP,205.7569825,128.079336,2.14E-06
bts_bootstrap,absolute,2001,POP,84.51725984,58.20798535,2.14E-06
bts_bootstrap,absolute,2002,POP,6276.299724,6100.007409,2.14E-06
bts_bootstrap,absolute,2003,POP,57250.90709,56370.44923,2.14E-06
bts_bootstrap,absolute,2004,POP,98365.88883,98213.01552,2.14E-06
bts_bootstrap,absolute,2005,POP,309411.794,307814.2246,2.14E-06
bts_bootstrap,absolute,2006,POP,34603.67067,32561.31847,2.14E-06
bts_bootstrap,absolute,2007,POP,2078.907999,1895.076228,2.14E-06
bts_bootstrap,absolute,2008,POP,294.6989738,190.8910925,2.14E-06
bts_bootstrap,absolute,2009,POP,189.7365524,97.49236059,2.14E-06
bts_bootstrap,absolute,2010,POP,347.198759,187.1043845,2.14E-06
bts_bootstrap,absolute,2011,POP,549.9085001,252.6789004,2.14E-06
bts_bootstrap,absolute,2012,POP,81774.16447,80500.28706,2.14E-06
bts_bootstrap,absolute,2013,POP,257271.9232,245041.1335,2.14E-06
bts_bootstrap,absolute,2014,POP,25825.28069,25283.90199,2.14E-06
bts_bootstrap,absolute,2015,POP,83144.10764,73846.9451,2.14E-06
bts_bootstrap,absolute,2016,POP,91284.48718,87669.49844,2.14E-06
bts_bootstrap,absolute,2017,POP,33873.23438,24744.59841,2.14E-06
bts_bootstrap,absolute,2018,POP,52594.10012,39569.65532,2.14E-06
bts_bootstrap,absolute,2019,POP,5455.079148,3365.471859,2.14E-06
bts_bootstrap,absolute,1982,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1983,Rougheye.rock,433.4601227,396.7115732,2.14E-06
bts_bootstrap,absolute,1984,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1985,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1986,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1987,Rougheye.rock,77.75695928,76.78834632,2.14E-06
bts_bootstrap,absolute,1988,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1989,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1990,Rougheye.rock,26.92294877,26.63619788,2.14E-06
bts_bootstrap,absolute,1991,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1992,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1993,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1994,Rougheye.rock,95.04210018,64.96025016,2.14E-06
bts_bootstrap,absolute,1995,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1996,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1997,Rougheye.rock,40.9816274,40.30477465,2.14E-06
bts_bootstrap,absolute,1998,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,1999,Rougheye.rock,75.12193034,52.33254019,2.14E-06
bts_bootstrap,absolute,2000,Rougheye.rock,30.16379068,29.64945025,2.14E-06
bts_bootstrap,absolute,2001,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,2002,Rougheye.rock,125.2447294,96.00131174,2.14E-06
bts_bootstrap,absolute,2003,Rougheye.rock,195.0287497,173.2401544,2.14E-06
bts_bootstrap,absolute,2004,Rougheye.rock,165.8240082,102.8585975,2.14E-06
bts_bootstrap,absolute,2005,Rougheye.rock,45.46927188,38.67132398,2.14E-06
bts_bootstrap,absolute,2006,Rougheye.rock,26.00833218,20.92939865,2.14E-06
bts_bootstrap,absolute,2007,Rougheye.rock,49.46159847,45.70464533,2.14E-06
bts_bootstrap,absolute,2008,Rougheye.rock,90.42113602,88.10799188,2.14E-06
bts_bootstrap,absolute,2009,Rougheye.rock,167.2556696,101.960346,2.14E-06
bts_bootstrap,absolute,2010,Rougheye.rock,238.6729514,103.3054463,2.14E-06
bts_bootstrap,absolute,2011,Rougheye.rock,134.8537299,111.4309552,2.14E-06
bts_bootstrap,absolute,2012,Rougheye.rock,108.2689096,59.16041744,2.14E-06
bts_bootstrap,absolute,2013,Rougheye.rock,39.12331708,38.69255677,2.14E-06
bts_bootstrap,absolute,2014,Rougheye.rock,0,0,2.14E-06
bts_bootstrap,absolute,2015,Rougheye.rock,9.727725248,6.688113,2.14E-06
bts_bootstrap,absolute,2016,Rougheye.rock,114.2635906,80.80729618,2.14E-06
bts_bootstrap,absolute,2017,Rougheye.rock,6.630455907,4.928086615,2.14E-06
bts_bootstrap,absolute,2018,Rougheye.rock,255.7561974,156.3980269,2.14E-06
bts_bootstrap,absolute,2019,Rougheye.rock,89.47462749,56.30740165,2.14E-06
bts_bootstrap,absolute,1982,Sablefish,368244.3744,119654.8339,2.14E-06
bts_bootstrap,absolute,1983,Sablefish,908664.5208,538257.8728,2.14E-06
bts_bootstrap,absolute,1984,Sablefish,483245.1381,176158.0375,2.14E-06
bts_bootstrap,absolute,1985,Sablefish,949699.7718,565342.0829,2.14E-06
bts_bootstrap,absolute,1986,Sablefish,835601.9334,451069.5699,2.14E-06
bts_bootstrap,absolute,1987,Sablefish,140803.3285,83044.72868,2.14E-06
bts_bootstrap,absolute,1988,Sablefish,18454.31113,11836.86883,2.14E-06
bts_bootstrap,absolute,1989,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,1990,Sablefish,15944.92564,7768.294682,2.14E-06
bts_bootstrap,absolute,1991,Sablefish,17674.34906,13157.83823,2.14E-06
bts_bootstrap,absolute,1992,Sablefish,15212.18877,10545.96291,2.14E-06
bts_bootstrap,absolute,1993,Sablefish,8178.165553,5904.647899,2.14E-06
bts_bootstrap,absolute,1994,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,1995,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,1996,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,1997,Sablefish,2075.373788,2045.516801,2.14E-06
bts_bootstrap,absolute,1998,Sablefish,22511.38666,15743.18822,2.14E-06
bts_bootstrap,absolute,1999,Sablefish,9822.990668,5627.930002,2.14E-06
bts_bootstrap,absolute,2000,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,2001,Sablefish,22794.14165,8623.687197,2.14E-06
bts_bootstrap,absolute,2002,Sablefish,16031.85026,14177.04737,2.14E-06
bts_bootstrap,absolute,2003,Sablefish,16230.43929,10667.60633,2.14E-06
bts_bootstrap,absolute,2004,Sablefish,8069.669515,4416.396944,2.14E-06
bts_bootstrap,absolute,2005,Sablefish,63037.66281,62046.70096,2.14E-06
bts_bootstrap,absolute,2006,Sablefish,2058.787371,1447.144765,2.14E-06
bts_bootstrap,absolute,2007,Sablefish,1918.487852,1600.655806,2.14E-06
bts_bootstrap,absolute,2008,Sablefish,1302.700617,1299.720289,2.14E-06
bts_bootstrap,absolute,2009,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,2010,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,2011,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,2012,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,2013,Sablefish,0,0,2.14E-06
bts_bootstrap,absolute,2014,Sablefish,1300.043627,1287.345954,2.14E-06
bts_bootstrap,absolute,2015,Sablefish,3491.250586,1543.15407,2.14E-06
bts_bootstrap,absolute,2016,Sablefish,45013.8711,23673.47099,2.14E-06
bts_bootstrap,absolute,2017,Sablefish,101564.539,42227.85423,2.14E-06
bts_bootstrap,absolute,2018,Sablefish,274798.2982,105952.5415,2.14E-06
bts_bootstrap,absolute,2019,Sablefish,301557.1362,87867.01657,2.14E-06
bts_bootstrap,absolute,1982,Salmon.returning,42059.24502,31745.52561,2.14E-06
bts_bootstrap,absolute,1983,Salmon.returning,36590.48394,27209.86034,2.14E-06
bts_bootstrap,absolute,1984,Salmon.returning,66618.4721,39346.53987,2.14E-06
bts_bootstrap,absolute,1985,Salmon.returning,15264.68295,12417.09367,2.14E-06
bts_bootstrap,absolute,1986,Salmon.returning,35297.41117,26211.00927,2.14E-06
bts_bootstrap,absolute,1987,Salmon.returning,21499.56776,15020.84137,2.14E-06
bts_bootstrap,absolute,1988,Salmon.returning,31568.96791,22627.45832,2.14E-06
bts_bootstrap,absolute,1989,Salmon.returning,0,0,2.14E-06
bts_bootstrap,absolute,1990,Salmon.returning,0,0,2.14E-06
bts_bootstrap,absolute,1991,Salmon.returning,78121.67753,49620.61022,2.14E-06
bts_bootstrap,absolute,1992,Salmon.returning,36372.68005,35663.655,2.14E-06
bts_bootstrap,absolute,1993,Salmon.returning,20401.97481,20519.41865,2.14E-06
bts_bootstrap,absolute,1994,Salmon.returning,242952.472,87868.56066,2.14E-06
bts_bootstrap,absolute,1995,Salmon.returning,21548.1544,16728.90123,2.14E-06
bts_bootstrap,absolute,1996,Salmon.returning,445643.804,176783.7446,2.14E-06
bts_bootstrap,absolute,1997,Salmon.returning,0,0,2.14E-06
bts_bootstrap,absolute,1998,Salmon.returning,187587.3252,68339.33655,2.14E-06
bts_bootstrap,absolute,1999,Salmon.returning,72992.93492,51519.26846,2.14E-06
bts_bootstrap,absolute,2000,Salmon.returning,57289.22527,35748.26196,2.14E-06
bts_bootstrap,absolute,2001,Salmon.returning,52957.97207,52440.15093,2.14E-06
bts_bootstrap,absolute,2002,Salmon.returning,20386.84701,20408.89997,2.14E-06
bts_bootstrap,absolute,2003,Salmon.returning,17842.57434,17672.1075,2.14E-06
bts_bootstrap,absolute,2004,Salmon.returning,399221.3179,107663.3126,2.14E-06
bts_bootstrap,absolute,2005,Salmon.returning,104112.8072,37315.31927,2.14E-06
bts_bootstrap,absolute,2006,Salmon.returning,166122.1437,61786.61125,2.14E-06
bts_bootstrap,absolute,2007,Salmon.returning,22363.90125,15558.25222,2.14E-06
bts_bootstrap,absolute,2008,Salmon.returning,13629.55934,13536.1674,2.14E-06
bts_bootstrap,absolute,2009,Salmon.returning,173303.0592,83447.47447,2.14E-06
bts_bootstrap,absolute,2010,Salmon.returning,67247.99144,28451.17676,2.14E-06
bts_bootstrap,absolute,2011,Salmon.returning,268949.4237,88218.58849,2.14E-06
bts_bootstrap,absolute,2012,Salmon.returning,27480.35988,19143.28726,2.14E-06
bts_bootstrap,absolute,2013,Salmon.returning,27057.43453,20579.31386,2.14E-06
bts_bootstrap,absolute,2014,Salmon.returning,93385.27389,39216.03175,2.14E-06
bts_bootstrap,absolute,2015,Salmon.returning,59592.62582,32875.55754,2.14E-06
bts_bootstrap,absolute,2016,Salmon.returning,554407.0804,164263.751,2.14E-06
bts_bootstrap,absolute,2017,Salmon.returning,166466.3059,57936.02002,2.14E-06
bts_bootstrap,absolute,2018,Salmon.returning,73761.25571,30202.284,2.14E-06
bts_bootstrap,absolute,2019,Salmon.returning,406755.5556,176481.2574,2.14E-06
bts_bootstrap,absolute,1982,Sandlance,2669523.83,700520.2967,2.14E-06
bts_bootstrap,absolute,1983,Sandlance,754087.2455,274691.9148,2.14E-06
bts_bootstrap,absolute,1984,Sandlance,1526190.037,459263.4805,2.14E-06
bts_bootstrap,absolute,1985,Sandlance,399428.0196,252541.7314,2.14E-06
bts_bootstrap,absolute,1986,Sandlance,962113.529,441158.0154,2.14E-06
bts_bootstrap,absolute,1987,Sandlance,1276107.611,570392.3639,2.14E-06
bts_bootstrap,absolute,1988,Sandlance,1646617.677,719382.1186,2.14E-06
bts_bootstrap,absolute,1989,Sandlance,2140336.781,570432.3954,2.14E-06
bts_bootstrap,absolute,1990,Sandlance,1378027.427,604246.9362,2.14E-06
bts_bootstrap,absolute,1991,Sandlance,1277919.94,435851.7825,2.14E-06
bts_bootstrap,absolute,1992,Sandlance,1676528.13,798120.0313,2.14E-06
bts_bootstrap,absolute,1993,Sandlance,2792750.025,758982.1422,2.14E-06
bts_bootstrap,absolute,1994,Sandlance,3938754.12,1472595.204,2.14E-06
bts_bootstrap,absolute,1995,Sandlance,5312752.33,1568199.456,2.14E-06
bts_bootstrap,absolute,1996,Sandlance,1832811.662,605175.81,2.14E-06
bts_bootstrap,absolute,1997,Sandlance,6598151.356,1641404.238,2.14E-06
bts_bootstrap,absolute,1998,Sandlance,1682520.705,717029.0415,2.14E-06
bts_bootstrap,absolute,1999,Sandlance,269010.6637,121419.4858,2.14E-06
bts_bootstrap,absolute,2000,Sandlance,267260.5461,198356.2288,2.14E-06
bts_bootstrap,absolute,2001,Sandlance,144351.3888,72103.90207,2.14E-06
bts_bootstrap,absolute,2002,Sandlance,659172.3779,447971.2644,2.14E-06
bts_bootstrap,absolute,2003,Sandlance,133379.393,44750.95388,2.14E-06
bts_bootstrap,absolute,2004,Sandlance,270460.411,110179.8636,2.14E-06
bts_bootstrap,absolute,2005,Sandlance,333292.9384,100097.5945,2.14E-06
bts_bootstrap,absolute,2006,Sandlance,444567.6907,139469.1031,2.14E-06
bts_bootstrap,absolute,2007,Sandlance,273585.7963,112987.1306,2.14E-06
bts_bootstrap,absolute,2008,Sandlance,331400.4757,101036.7558,2.14E-06
bts_bootstrap,absolute,2009,Sandlance,158029.0279,75486.30892,2.14E-06
bts_bootstrap,absolute,2010,Sandlance,1130883.291,530520.8973,2.14E-06
bts_bootstrap,absolute,2011,Sandlance,382334.5875,149946.5522,2.14E-06
bts_bootstrap,absolute,2012,Sandlance,473609.9113,205250.2203,2.14E-06
bts_bootstrap,absolute,2013,Sandlance,1546664.688,880257.3328,2.14E-06
bts_bootstrap,absolute,2014,Sandlance,742719.979,318944.6909,2.14E-06
bts_bootstrap,absolute,2015,Sandlance,1901498.147,1741547.432,2.14E-06
bts_bootstrap,absolute,2016,Sandlance,754401.7173,365078.6506,2.14E-06
bts_bootstrap,absolute,2017,Sandlance,172542.2354,70069.21197,2.14E-06
bts_bootstrap,absolute,2018,Sandlance,101987.6283,45197.89631,2.14E-06
bts_bootstrap,absolute,2019,Sandlance,56747.32496,46227.13436,2.14E-06
bts_bootstrap,absolute,1982,Shallow.demersals,1144998.741,152920.0328,2.14E-06
bts_bootstrap,absolute,1983,Shallow.demersals,963095.961,224247.1502,2.14E-06
bts_bootstrap,absolute,1984,Shallow.demersals,819522.8016,170060.12,2.14E-06
bts_bootstrap,absolute,1985,Shallow.demersals,304810.2955,54085.09746,2.14E-06
bts_bootstrap,absolute,1986,Shallow.demersals,380345.8697,82865.40764,2.14E-06
bts_bootstrap,absolute,1987,Shallow.demersals,458025.0204,60185.68408,2.14E-06
bts_bootstrap,absolute,1988,Shallow.demersals,834160.239,114161.1603,2.14E-06
bts_bootstrap,absolute,1989,Shallow.demersals,773312.6386,124978.9796,2.14E-06
bts_bootstrap,absolute,1990,Shallow.demersals,1049758.189,136824.8484,2.14E-06
bts_bootstrap,absolute,1991,Shallow.demersals,1027246.7,111794.4388,2.14E-06
bts_bootstrap,absolute,1992,Shallow.demersals,1284291.493,240654.8621,2.14E-06
bts_bootstrap,absolute,1993,Shallow.demersals,741813.162,81857.20071,2.14E-06
bts_bootstrap,absolute,1994,Shallow.demersals,798165.8062,148592.9371,2.14E-06
bts_bootstrap,absolute,1995,Shallow.demersals,461109.702,54786.70853,2.14E-06
bts_bootstrap,absolute,1996,Shallow.demersals,425854.2349,62450.91376,2.14E-06
bts_bootstrap,absolute,1997,Shallow.demersals,681929.8692,89843.54606,2.14E-06
bts_bootstrap,absolute,1998,Shallow.demersals,496055.1612,51676.67398,2.14E-06
bts_bootstrap,absolute,1999,Shallow.demersals,462713.3036,45980.58639,2.14E-06
bts_bootstrap,absolute,2000,Shallow.demersals,397643.8462,39355.22956,2.14E-06
bts_bootstrap,absolute,2001,Shallow.demersals,352299.6663,31458.84414,2.14E-06
bts_bootstrap,absolute,2002,Shallow.demersals,511062.5583,92994.01585,2.14E-06
bts_bootstrap,absolute,2003,Shallow.demersals,420745.071,48770.65656,2.14E-06
bts_bootstrap,absolute,2004,Shallow.demersals,452205.2662,38125.16667,2.14E-06
bts_bootstrap,absolute,2005,Shallow.demersals,722532.5738,100446.3826,2.14E-06
bts_bootstrap,absolute,2006,Shallow.demersals,634682.5243,74661.07786,2.14E-06
bts_bootstrap,absolute,2007,Shallow.demersals,615676.2597,95637.65931,2.14E-06
bts_bootstrap,absolute,2008,Shallow.demersals,546002.5077,85943.97977,2.14E-06
bts_bootstrap,absolute,2009,Shallow.demersals,494563.7159,75669.33077,2.14E-06
bts_bootstrap,absolute,2010,Shallow.demersals,698935.3824,107988.8519,2.14E-06
bts_bootstrap,absolute,2011,Shallow.demersals,550411.5474,77468.21761,2.14E-06
bts_bootstrap,absolute,2012,Shallow.demersals,623543.1598,82170.75286,2.14E-06
bts_bootstrap,absolute,2013,Shallow.demersals,398000.2341,46959.77063,2.14E-06
bts_bootstrap,absolute,2014,Shallow.demersals,453936.973,51422.11934,2.14E-06
bts_bootstrap,absolute,2015,Shallow.demersals,482782.5497,103198.891,2.14E-06
bts_bootstrap,absolute,2016,Shallow.demersals,331677.7715,41992.7031,2.14E-06
bts_bootstrap,absolute,2017,Shallow.demersals,295241.4919,44047.72002,2.14E-06
bts_bootstrap,absolute,2018,Shallow.demersals,202317.9789,35361.30568,2.14E-06
bts_bootstrap,absolute,2019,Shallow.demersals,213704.663,21442.01934,2.14E-06
bts_bootstrap,absolute,1982,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1983,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1984,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1985,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1986,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1987,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1988,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1989,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1990,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1991,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1992,Sharks,2599.956929,1824.430523,2.14E-06
bts_bootstrap,absolute,1993,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1994,Sharks,5039.877147,4060.671083,2.14E-06
bts_bootstrap,absolute,1995,Sharks,1011.705602,1010.970535,2.14E-06
bts_bootstrap,absolute,1996,Sharks,2829.39581,2299.694818,2.14E-06
bts_bootstrap,absolute,1997,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1998,Sharks,2150.886588,2128.90434,2.14E-06
bts_bootstrap,absolute,1999,Sharks,2102.849427,1476.68566,2.14E-06
bts_bootstrap,absolute,2000,Sharks,1496.098763,1488.616443,2.14E-06
bts_bootstrap,absolute,2001,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,2002,Sharks,5647.320013,3588.590297,2.14E-06
bts_bootstrap,absolute,2003,Sharks,739.9796765,733.3983782,2.14E-06
bts_bootstrap,absolute,2004,Sharks,3141.905777,2130.45414,2.14E-06
bts_bootstrap,absolute,2005,Sharks,1683.133346,1197.768649,2.14E-06
bts_bootstrap,absolute,2006,Sharks,2958.396775,2253.749233,2.14E-06
bts_bootstrap,absolute,2007,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,2008,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,2009,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,2010,Sharks,5318.942151,2771.738956,2.14E-06
bts_bootstrap,absolute,2011,Sharks,771.3730395,755.1397267,2.14E-06
bts_bootstrap,absolute,2012,Sharks,269.0980187,265.8908888,2.14E-06
bts_bootstrap,absolute,2013,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,2014,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,2015,Sharks,2562.061899,2168.322131,2.14E-06
bts_bootstrap,absolute,2016,Sharks,3053.796593,2576.968936,2.14E-06
bts_bootstrap,absolute,2017,Sharks,1327.676666,1297.553709,2.14E-06
bts_bootstrap,absolute,2018,Sharks,754.3007382,747.7518759,2.14E-06
bts_bootstrap,absolute,2019,Sharks,0,0,2.14E-06
bts_bootstrap,absolute,1982,Skates,127620.7495,13240.84026,2.14E-06
bts_bootstrap,absolute,1983,Skates,128626.591,9994.277998,2.14E-06
bts_bootstrap,absolute,1984,Skates,161125.3381,13122.3552,2.14E-06
bts_bootstrap,absolute,1985,Skates,128594.3475,13704.88285,2.14E-06
bts_bootstrap,absolute,1986,Skates,196594.6041,27242.54374,2.14E-06
bts_bootstrap,absolute,1987,Skates,276937.7749,23172.29184,2.14E-06
bts_bootstrap,absolute,1988,Skates,294125.2263,31086.1971,2.14E-06
bts_bootstrap,absolute,1989,Skates,349339.1575,25824.38561,2.14E-06
bts_bootstrap,absolute,1990,Skates,415926.8209,45307.42459,2.14E-06
